148,7346,142
149,1819,50
149,15140,100
150,12902,56
150,454,9
150,18220,5
150,18036,39
151,16141,24
152,18117,26
152,7454,17
152,17328,39
153,18176,26
153,8710,26
154,155,30
155,1215,31
155,7221,56
156,2461,159
156,17396,71
156,11218,226
157,13374,68
157,17353,150
157,5665,49
158,7353,213
158,3391,101
158,15187,100
158,13915,264
159,573,13
159,345,26
160,234,3
160,18075,11
161,770,19
161,236,18
161,17847,17
162,18021,51
162,478,11
162,18020,12
163,10923,9
163,8517,5
164,6120,102
165,287,6
165,773,78
166,444,19
166,580,15
166,664,19
166,16370,68
167,18038,11
168,507,10
168,5673,13
168,15362,21
169,18214,25
169,485,13
169,241,12
169,9386,3
170,6844,12
170,7300,36
170,7718,14
171,17741,7
171,8028,47
171,11249,47
172,9033,2
172,782,22
173,16582,13
173,17866,17
173,802,19
174,1163,41
174,14492,67
174,594,13
175,14188,27
175,363,6
176,17748,70
176,1583,32
176,15137,69
177,8866,9
178,451,1
179,6801,18
179,11096,12
179,13985,22
180,317,6
180,18236,6
181,1037,25
182,2252,18
182,8058,4
183,18181,93
184,2059,9
185,12600,84
185,8638,81
185,4470,43
186,2936,54
186,6340,47
187,3427,12
187,3267,2
187,12220,1
187,3396,2
188,16800,284
188,222,137
188,5868,44
189,15623,7
190,703,21
190,1001,33
191,192,6
191,4659,5
192,564,11
192,6262,48
193,17931,54
193,520,11
193,609,65
193,18005,15
194,375,12
195,7387,70
195,10360,85
196,5751,2
196,6271,14
197,13691,15
197,4500,12
197,14020,8
198,441,8
198,440,39
198,18113,11
199,3693,9
199,1795,34
199,432,7
200,18081,56
200,583,12
200,293,12
200,17895,18
201,17359,34
201,727,63
202,12622,13
203,9843,13
203,6315,3
203,4836,21
204,17491,14
205,18035,23
205,11827,39
205,306,5
205,12813,272
206,12965,197
206,2201,20
206,8293,15
206,1375,13
207,3040,88
208,18229,20
208,596,14
208,311,10
209,255,5
209,18086,12
210,15248,56
211,5022,37
211,5720,11
211,6008,10
212,901,20
212,17563,30
212,17664,25
213,504,29
213,599,11
213,17958,53
214,1875,12
214,10485,11
214,6961,11
215,16521,47
215,7103,223
215,3718,60
216,1854,1
216,1545,18
216,1777,3
216,2113,15
217,693,15
217,320,20
217,18053,13
218,641,13
218,321,22
218,17963,16
219,645,13
219,322,22
219,18000,15
220,646,13
220,264,20
220,17965,16
221,10481,19
221,9112,16
221,13659,5
221,3617,10
222,3180,92
222,13005,32
223,13231,71
223,3439,20
224,608,13
224,376,10
224,4659,15
225,16748,7
225,16817,12
225,9060,6
225,16829,17
226,18102,14
226,18196,33
226,5160,4
227,2569,2
227,11577,3
227,8935,16
227,15413,1
228,15634,13
228,442,16
228,10154,26
229,7436,279
229,14087,204
229,230,280
230,4023,117
230,15292,99
231,8432,5
231,17837,10
232,18017,27
232,17586,144
233,15146,103
233,13915,13
233,6246,11
233,14035,41
234,528,9
234,394,31
235,477,8
235,395,19
235,17940,17
236,871,19
236,346,20
236,17941,18
237,279,65
237,576,11
237,400,22
237,17740,26
238,1347,1
239,3915,20
240,15344,107
240,8701,294
240,2212,39
241,775,16
241,486,33
241,18168,10
242,541,8
242,17405,34
243,585,12
244,15106,105
244,3501,100
244,5338,109
245,248,5
245,247,8
246,16139,110
246,414,4
246,299,81
247,16139,6
247,16563,60
248,7493,338
249,16707,22
249,17903,18
249,752,2
249,1713,20
250,16402,19
250,4765,7
250,6773,36
251,1786,45
251,18164,10
252,13574,65
252,15184,2
252,12470,92
253,9195,1
254,685,13
254,313,17
255,421,20
258,795,15
258,318,23
258,18237,8
259,17544,1
260,4326,15
260,14446,12
260,18130,12
260,15743,16
261,7420,18
261,7939,15
261,371,22
261,18052,15
262,748,15
262,18054,15
263,862,18
263,372,18
263,18055,14
264,323,8
264,18095,13
265,17631,17
265,4242,5
266,1981,53
266,16844,53
266,267,589
268,605,51
268,16264,138
269,4716,14
269,11799,50
270,7991,22
271,3998,27
271,10995,11
272,2501,23
272,12341,13
272,16943,27
274,7955,1
275,18005,63
275,609,11
275,18193,10
276,17816,7
277,2530,116
277,17926,6
278,18151,25
278,18150,15
279,1673,44
279,12819,11
280,954,73
280,17932,20
281,14000,6
281,8643,147
282,13930,1
282,2364,64
283,2694,71
283,12167,79
283,8364,34
284,3506,20
284,12609,10
284,10276,15
285,570,14
285,10503,45
285,11514,59
286,9086,16
286,3329,11
286,6971,2
287,663,12
288,1015,23
288,535,15
288,16766,60
289,666,12
289,665,31
289,15852,104
290,582,10
290,484,28
290,18167,11
291,670,12
291,485,21
291,18214,11
292,721,13
292,18121,15
293,450,16
294,14817,33
294,542,7
294,14696,21
294,17259,42
295,15139,8
296,18215,29
296,626,12
296,18216,11
296,17261,49
297,3447,37
297,1064,22
297,11481,39
297,1216,23
298,15384,184
298,5450,70
298,4238,74
299,300,65
299,16871,52
300,452,4
300,16870,52
301,1000,20
301,15312,100
302,18123,20
302,18123,20
302,12327,6
303,6965,8
303,17947,18
303,12327,7
304,305,29
304,18126,13
304,16489,30
305,491,6
306,1074,243
307,12584,37
308,11578,15
309,12665,10
309,10959,7
309,11162,19
310,12682,20
310,13018,13
310,13240,5
310,18033,17
311,790,14
311,699,65
312,683,11
312,313,18
313,684,11
314,18087,20
314,5272,151
314,17661,28
314,17660,28
315,18009,16
315,1870,47
316,461,32
316,425,3
318,692,11
318,18238,10
319,11544,1
319,17404,184
320,861,16
320,463,20
320,18140,13
321,426,18
321,18094,15
321,4280,6
322,694,12
322,427,18
322,18143,13
323,373,14
323,18144,13
324,373,3
324,374,2
324,18187,12
325,513,37
325,428,3
325,18245,10
326,2792,23
327,943,23
327,17042,55
328,15145,21
329,706,13
329,378,20
329,18253,10
330,332,14
331,952,18
331,379,30
331,380,11
331,17835,23
332,907,17
332,17622,29
333,17926,140
333,7432,139
334,10320,14
335,15183,22
335,17147,10
335,2776,6
335,828,23
336,471,4
336,18250,10
337,12634,285
337,1422,265
338,2090,1
338,10099,29
338,12781,7
339,9244,26
339,2364,28
339,4842,46
340,341,5
340,3441,65
340,420,174
342,17398,15
342,13170,5
342,16001,34
343,617,9
343,18210,11
344,572,9
344,617,51
346,963,19
346,399,9
346,18019,18
347,18162,58
347,965,19
347,441,11
347,18114,16
348,15743,13
348,9700,16
349,350,23
350,402,38
351,14732,24
351,1212,24
352,7934,12
352,15916,13
352,1752,24
352,17888,1
353,2083,4
354,13972,16
354,17785,35
354,5171,25
355,18252,10
355,1962,26
355,9761,13
356,672,12
356,723,54
357,412,82
357,10449,17
358,3230,10
358,4195,7
358,4768,8
359,668,10
360,455,3
360,593,39
361,593,8
362,9405,7
362,843,18
363,784,13
364,11523,129
364,7996,20
364,2685,15
365,682,10
365,596,20
365,18229,14
366,14275,10
367,11108,8
368,8889,67
368,11487,228
368,16590,28
368,1879,28
369,10406,8
369,4986,19
369,12930,9
370,12879,11
370,18111,15
371,860,15
371,462,18
371,18139,14
372,796,13
372,464,22
372,18142,15
373,374,5
373,749,32
374,647,9
374,512,35
375,11045,29
375,17754,28
376,803,33
377,378,46
377,1587,36
377,705,29
378,1374,28
379,951,17
381,3619,7
381,3487,24
381,3539,7
382,3848,132
382,5686,162
382,7635,117
383,651,9
383,17530,51
384,1238,21
384,3086,11
384,6992,11
385,5535,35
387,565,6
387,9195,13
387,3654,17
388,9087,13
389,3434,15
390,8790,45
391,18012,18
391,16467,10
392,2044,51
392,17397,203
393,11706,8
393,14512,8
394,769,12
394,573,26
395,962,18
395,529,20
395,18076,18
396,398,8
396,530,4
396,18211,14
397,477,14
400,532,16
401,4119,11
401,12611,29
402,714,68
402,15595,93
403,9713,6
403,15564,5
404,4501,15
405,4469,3
405,8649,13
406,4248,23
406,14751,18
406,5778,52
407,408,311
407,448,34
407,17452,36
408,1679,38
408,17588,32
409,7448,20
409,7914,11
409,582,26
410,885,16
411,1131,23
412,17164,45
412,3448,95
412,6707,114
413,10021,5
413,5284,2
413,9324,2
414,5052,141
415,13092,2
416,2241,58
417,17143,37
417,13059,43
417,14667,13
417,11445,10
418,1189,19
418,18060,18
418,4378,16
419,7341,20
420,14445,64
420,10758,62
421,550,11
421,1084,22
422,13666,49
422,15304,24
422,979,24
423,16793,6
423,2446,14
423,4048,25
424,898,14
424,11642,35
425,600,6
426,643,7
426,557,22
426,18186,15
427,696,9
427,558,20
427,18244,13
428,697,9
428,559,47
429,994,17
429,17480,38
430,9894,4
431,12584,20
432,17867,18
432,15751,16
433,2120,52
433,15361,102
434,1910,46
434,17973,23
435,1169,21
436,11004,45
436,11513,5
436,7815,6
437,472,47
437,12180,204
437,8468,322
438,613,28
438,1996,47
438,18202,14
439,8589,38
439,1347,209
440,713,10
440,822,53
441,575,16
442,4971,9
442,8229,8
443,636,184
444,665,14
444,580,10
445,6200,15
446,3579,1
446,15404,1
446,3579,1
446,13186,1
447,2695,60
448,2695,1
449,723,9
449,834,59
450,585,14
451,15008,18
452,17608,93
453,490,18
453,18124,17
454,15740,57
454,12120,6
454,18036,37
456,12516,4
456,9141,36
456,13031,10
457,3919,108
457,11719,282
458,6693,15
459,1333,25
459,15598,35
459,10997,53
460,9096,44
460,13162,25
460,4984,88
461,18235,14
461,1968,11
462,987,16
462,511,11
462,18243,15
463,938,15
463,603,20
464,645,38
464,10702,4
465,3122,16
465,5317,47
465,6510,22
466,805,10
466,564,50
466,2328,9
467,806,11
467,706,66
468,11852,14
468,5412,187
468,6104,8
469,1993,46
470,13572,7
470,15660,7
470,14871,22
471,3709,8
471,12567,9
473,11071,32
474,15751,10
475,17148,151
475,18208,21
475,11487,9
476,572,23
477,821,11
478,822,10
478,619,20
479,14507,17
480,6230,11
480,11296,8
480,16239,32
481,708,7
481,3764,13
481,10971,15
482,3693,37
482,5522,8
482,498,6
483,720,404
483,539,18
484,831,11
484,670,26
485,832,12
486,671,22
487,9628,35
487,10686,10
487,14069,10
487,2852,14
488,17552,61
488,12391,34
488,10743,34
489,8866,9
489,12184,17
490,839,12
490,18169,19
491,18127,27
491,840,10
492,10333,43
492,543,1
493,783,11
493,927,13
494,1960,265
494,7467,166
494,874,56
495,1907,36
495,15234,61
496,9428,160
497,2962,170
498,11601,36
498,1795,62
499,7867,9
500,501,26
500,899,11
502,503,14
502,17823,28
503,934,13
503,17958,24
504,600,12
504,599,28
505,691,6
506,13087,14
506,9162,5
507,16664,16
507,14667,43
508,1904,14
508,16108,35
508,17022,16
509,6966,20
510,14941,27
511,14575,5
512,647,34
512,513,8
514,8740,16
514,15571,20
514,8978,9
515,15531,100
515,13796,151
515,8424,15
516,13029,84
516,9254,2
517,7314,13
517,16665,8
517,6493,21
518,13609,187
518,16595,19
518,4104,102
519,608,7
520,18254,53
520,758,8
520,950,67
521,13334,172
521,12715,188
521,7680,556
522,15481,20
522,14890,17
522,6563,32
523,910,13
523,1319,96
523,17094,68
524,15481,17
524,6464,20
525,5786,18
525,13231,99
526,15398,18
527,3420,55
527,15632,14
528,870,10
528,769,30
529,1119,18
529,18161,19
530,712,6
530,656,14
531,658,4
531,965,61
531,18162,20
532,658,20
533,5563,10
533,8639,24
533,1714,17
534,13237,7
534,11101,14
534,6559,9
535,1222,22
535,622,8
536,623,244
536,17499,39
536,1463,26
537,7723,111
537,1017,14
537,538,15
538,1018,14
538,539,20
539,16307,20
539,1019,14
540,12516,3
541,722,6
541,17895,150
542,921,14
544,8468,334
544,4533,509
545,13584,21
545,13530,11
546,15954,15
547,7133,6
547,1424,23
547,6520,14
548,4196,14
549,10446,20
549,8591,9
549,16010,6
550,686,16
551,10863,74
552,553,6
553,900,10
554,8129,17
555,3013,9
555,14858,15
555,1051,45
556,643,14
557,642,3
557,644,20
558,695,4
558,646,20
559,750,6
560,1311,23
560,17879,31
560,10418,16
561,605,30
561,606,15
562,14989,74
562,4411,47
562,12480,14
563,9189,43
563,15048,16
564,906,10
566,14512,9
567,1259,39
567,613,3
567,17976,25
567,18202,35
568,10899,111
568,17099,40
569,16117,64
570,13231,153
571,11706,4
572,916,12
572,768,24
573,961,12
573,916,53
575,713,22
576,1552,18
577,11088,23
578,17043,16
578,16662,17
578,17236,14
579,7215,4
579,6975,4
580,917,10
580,664,18
581,720,158
581,4696,126
581,7730,120
581,10332,287
582,918,12
582,831,28
583,724,4
583,920,48
584,585,5
584,725,14
586,1337,23
587,5032,137
587,16689,38
587,3441,7
588,778,16
588,924,10
588,15022,29
589,12639,7
590,14754,162
590,629,9
590,11874,260
591,15655,219
592,2526,67
592,16481,79
593,782,11
594,731,4
595,9405,8
595,1136,21
595,783,16
596,736,4
596,790,16
597,17470,4
597,17425,9
598,14333,33
599,983,11
600,1093,24
600,1092,14
601,15775,6
601,1978,4
601,15769,12
602,1042,13
602,693,18
602,14575,6
603,1043,13
603,641,20
604,698,3
604,7822,20
606,2995,51
607,11627,22
607,7771,146
607,7823,137
608,1504,26
609,950,10
609,806,18
610,11652,10
611,8109,336
611,14666,81
612,16449,60
613,1996,50
614,4337,49
614,6557,31
614,13490,22
615,13769,18
615,8153,23
615,16022,7
616,1746,33
616,11608,49
616,11514,12
617,960,10
618,712,11
619,1220,18
619,657,12
620,11658,7
620,11176,7
621,1560,32
621,10123,17
622,1562,28
622,1281,25
623,3992,105
623,17067,54
624,2413,3
624,2412,26
625,5780,29
625,17248,18
625,16856,18
626,727,5
626,16643,69
627,11079,11
627,11495,2
628,17873,27
628,7859,11
628,11958,72
629,890,24
630,13112,87
631,1738,5
632,1052,8
633,16473,3
633,11289,42
633,17591,16
634,685,8
635,13481,9
635,9429,20
636,9714,4
637,985,10
637,5865,15
638,17266,5
638,729,2
638,10997,85
639,11332,7
640,14768,59
640,8478,46
641,1156,15
641,746,23
642,988,10
642,747,20
643,902,8
644,747,3
644,748,18
645,694,21
646,695,21
646,749,15
647,749,37
648,4638,5
648,5369,24
649,9370,1
649,7955,12
650,758,10
650,16888,30
651,787,42
652,9461,55
652,6637,118
652,4496,89
653,6317,208
653,6167,1
653,16076,87
654,1505,7
654,12789,11
655,13513,93
655,6217,12
656,13450,11
656,821,20
656,12838,12
657,1269,18
657,770,20
658,824,4
659,4289,65
660,10357,84
660,3640,7
661,4682,16
661,8269,16
661,15052,27
662,13790,17
662,8469,10
662,9090,12
663,1335,20
663,1383,79
664,1177,14
665,967,9
665,917,20
666,2341,56
666,2598,61
667,14404,5
667,14321,18
668,7999,53
668,11747,33
669,15119,222
669,774,282
669,15648,100
669,7823,279
670,832,17
670,1066,14
671,1067,13
671,721,6
672,722,12
672,1130,56
673,1392,20
674,6653,86
674,12694,52
675,12700,23
676,18122,81
676,17007,334
676,1521,44
677,3141,10
678,3044,6
679,15039,9
679,4777,24
679,8776,9
680,786,3
680,12124,205
680,17071,12
681,1032,39
681,1087,11
681,16701,68
682,683,20
682,1081,11
682,736,18
683,684,18
683,1082,11
684,685,17
684,1083,11
685,1085,11
686,15606,24
686,1086,34
687,847,5
687,7759,32
687,10292,52
687,17869,36
688,10490,22
688,3869,13
689,17119,34
689,17119,34
689,15501,89
690,1572,30
690,15713,148
691,795,14
691,1968,10
692,743,20
692,1150,13
693,1198,14
693,861,20
694,696,20
695,696,21
698,798,3
699,798,10
700,8555,110
700,2740,78
701,1159,47
702,11468,7
703,803,5
703,1001,37
704,11366,10
704,18100,25
704,18149,26
704,18148,31
705,1208,20
705,864,7
705,9370,4
706,1047,10
707,7758,226
708,15816,37
708,6125,24
709,14862,188
709,11068,10
710,6788,21
710,6631,4
711,3032,6
711,4798,3
712,1120,13
713,17709,12
713,823,15
714,2127,72
714,966,15
714,17202,95
714,14391,161
715,17008,7
715,14186,36
716,818,3
716,16467,3
716,18012,28
716,18062,28
717,1178,14
717,16858,82
718,883,4
719,16125,13
719,5355,13
720,16417,117
721,833,14
722,884,4
723,1130,13
723,1277,58
724,834,3
725,1021,10
725,885,19
726,1393,20
726,921,9
726,9673,65
728,15592,25
728,11376,8
728,1529,23
729,17266,4
729,15587,25
729,15598,33
730,13434,22
730,14758,13
730,12621,6
731,1025,8
731,732,17
732,843,3
733,12013,111
734,10361,22
734,3934,5
735,6444,41
735,9857,16
736,1142,11
737,9714,202
737,1842,34
737,738,38
737,17703,39
738,739,26
739,1931,78
739,791,99
740,3609,6
740,16248,8
740,2246,14
741,4955,128
741,933,137
741,14846,127
741,3993,78
742,1242,14
742,743,20
742,17916,32
743,1190,13
743,18239,22
744,10276,6
744,829,2
745,12849,65
745,3164,7
746,1308,17
746,902,17
746,4280,6
747,1097,10
748,989,7
749,1098,25
751,2413,49
751,4028,1
752,15273,18
753,2360,99
754,11041,6
754,1738,13
755,2534,19
755,2501,40
755,2535,1
756,17077,26
757,3493,9
757,805,14
758,1049,9
759,17722,39
760,14306,21
760,4543,18
761,4535,3
761,11054,2
762,8055,2
762,14093,7
763,1879,61
764,5909,12
764,3809,39
764,2084,15
765,5256,117
766,7677,29
766,7428,7
767,9810,1
767,9656,24
768,1117,11
768,960,31
769,1057,9
769,961,26
770,1428,19
770,871,20
771,11222,9
771,4896,11
771,17403,12
772,7960,136
772,827,145
773,1128,11
773,882,17
773,11672,13
774,3446,84
774,970,279
774,13980,153
775,1129,10
775,1067,45
776,3630,6
777,13260,16
777,7858,14
778,1484,25
778,924,14
779,1655,755
780,16063,20
780,17406,12
780,859,78
780,5280,252
781,15644,67
782,800,2
783,1399,22
783,927,9
784,1342,25
785,7262,34
785,8755,109
785,1530,76
786,9398,65
787,3576,57
788,14839,28
789,8034,2
790,1141,10
791,1492,20
791,848,117
792,8905,18
792,12567,12
793,3920,20
794,3512,97
794,14903,144
794,11437,158
795,1148,10
797,9786,6
797,6425,17
797,7670,16
798,1366,15
799,3739,8
799,1650,35
800,981,6
800,5724,5
801,4015,103
802,810,1
803,1165,13
804,1545,22
804,1165,26
805,1207,11
805,906,50
806,1048,8
806,1047,69
807,15745,105
807,14249,46
807,17815,70
807,13797,72
808,11278,9
809,925,2
810,1606,23
810,11782,23
811,1320,23
811,17806,57
812,12717,1
813,17345,75
813,955,4
814,12015,1
815,3291,25
815,12184,19
815,9119,44
815,1217,11
816,6171,4
816,17618,13
816,13801,6
817,17387,26
817,3253,5
818,16467,4
818,1866,32
819,10767,10
819,14778,19
819,15172,23
819,15878,2
820,12231,18
821,1219,12
821,1012,16
822,1122,10
823,964,17
823,6418,10
824,1221,12
824,16032,49
825,15567,41
825,13195,31
825,7887,11
826,827,41
826,873,9
827,2375,49
828,16414,13
828,15183,10
829,5329,16
829,5329,16
830,928,14
830,16006,11
830,17180,30
831,1180,12
831,1066,22
832,919,8
832,9307,21
833,1020,21
833,17894,35
834,1277,13
834,1336,60
835,18062,23
835,13388,51
835,18041,8
836,18034,109
836,837,26
836,888,26
836,6710,33
837,18034,85
837,838,23
837,17308,58
838,18034,64
838,8033,128
838,6686,80
839,1232,12
839,841,40
840,842,17
840,1024,6
841,842,20
841,18128,28
842,1340,17
843,926,4
844,6696,82
844,4017,7
844,15071,130
845,6059,12
845,10992,14
846,17369,1
847,3420,83
848,7436,202
848,12062,139
849,16277,45
849,9688,3
849,1576,7
850,9849,52
850,851,43
850,17419,50
852,899,17
852,898,30
852,17562,46
853,8027,219
853,854,148
853,857,270
854,855,9
854,8410,344
855,12835,145
855,8049,225
856,857,177
856,12190,116
856,15626,107
857,7186,194
858,4559,5
859,16734,72
859,16734,72
859,16734,72
860,7939,22
860,8541,15
860,987,19
861,1307,13
861,938,20
863,5223,10
863,16981,42
865,16262,7
865,4494,17
865,1166,8
866,17972,72
866,1050,6
867,9971,7
868,1756,60
868,16574,36
868,7927,34
869,7034,13
870,1174,10
870,1057,29
871,1471,18
871,963,18
872,4191,103
872,16975,65
873,1272,11
874,17449,60
874,875,14
875,17981,44
875,876,14
875,1791,28
876,877,14
876,1791,30
876,17981,37
877,878,15
877,1791,38
877,17981,34
878,10116,37
878,17497,49
878,12458,64
879,10116,1
879,880,47
879,17643,45
880,17644,45
880,12805,33
880,9419,10
881,1331,13
881,10505,15
882,12282,27
882,12007,29
883,17342,20
884,1391,16
885,1131,15
886,887,116
886,12979,190
886,8726,108
887,922,8
888,8843,16
888,17814,79
889,924,12
889,1183,10
889,957,51
890,11528,21
891,11252,12
891,6061,21
891,6693,20
892,13621,24
892,2831,46
892,10930,17
892,4633,13
893,17379,18
893,7253,21
893,16511,5
894,3162,33
894,16761,12
894,6269,24
895,2925,7
895,3042,12
896,15380,114
897,3974,10
898,1240,10
898,12067,34
899,900,37
899,1241,10
900,901,21
901,934,27
901,1658,22
902,1418,14
902,988,22
903,15886,17
903,16081,15
903,1832,11
904,16726,25
904,9616,1
905,2511,12
905,17199,22
905,4690,37
906,1315,11
907,1104,6
907,908,12
909,17074,11
909,7564,13
909,3386,25
910,2034,37
912,12632,23
913,3091,1
913,1076,47
913,11619,1
913,9118,73
914,10181,3
914,10074,13
915,10353,12
915,9297,20
916,1327,12
916,1117,26
917,1062,4
917,1177,20
918,7914,25
918,1228,9
918,1180,28
919,1885,30
919,1129,22
920,1021,12
921,1279,12
921,1022,11
921,8151,8
922,2429,99
922,17458,105
923,1105,5
923,10798,279
924,1183,10
925,5481,16
926,9202,6
926,1439,19
927,1400,13
928,12947,36
928,14156,16
929,4635,38
930,3456,134
930,17819,71
930,13387,298
931,2529,50
931,12101,76
931,9582,78
932,16378,125
932,6343,451
932,6683,13
933,5064,126
934,935,3
935,1619,20
935,982,15
936,984,47
936,1194,7
936,1038,70
936,18138,31
937,18162,22
937,17740,36
938,1417,13
938,1043,20
939,12441,18
939,15335,30
939,8239,23
940,15070,22
940,3220,1
940,4838,57
941,17846,15
941,17685,25
942,6267,66
942,5133,88
942,11748,56
943,944,29
943,1578,22
943,994,32
944,945,84
944,1579,18
944,14747,179
945,2505,49
945,12506,208
946,8797,8
946,15622,8
947,13817,17
947,15023,12
947,16664,15
948,12242,324
948,18172,159
949,1000,238
950,1460,14
951,1209,8
951,952,30
952,2078,35
953,13037,11
953,1395,9
953,16243,28
953,8462,16
954,5019,56
954,1910,125
955,1508,15
955,8161,87
956,2959,64
956,17935,38
957,8936,53
958,12618,134
958,17346,56
958,5535,119
959,18014,48
959,1218,11
960,1381,12
961,1266,9
961,1118,26
962,1012,3
962,1058,8
963,1602,19
964,1122,20
964,12828,9
965,1329,11
966,2127,80
966,2298,74
966,17202,89
967,1608,22
967,1062,20
968,12588,132
969,2348,10
969,16971,9
969,5173,23
970,5575,141
970,12294,277
970,14499,157
971,2271,111
971,2385,91
971,17946,78
972,17599,16
973,5538,2
973,17599,2
973,1135,4
974,1103,1
974,5538,13
975,1400,18
976,15061,16
976,9131,10
977,13665,13
977,17656,13
977,17687,12
978,7915,25
979,13482,20
979,3523,15
979,6264,33
980,7934,7
